date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:23	35/35	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Fri,%2018%20Aug%202023%2017:45:23%20GMT	https://htmx.org/attributes/kt-swap	C:/websites/htmx/htmx.org/attributes/kt-swap.41.delayed	(from https://htmx.org/posts/2020-5-15-kutty-0-0-1-is-released/)
19:45:23	0/-1	---M--	301	error ('')			https://htmx.org/attributes/hx-swap	C:/websites/htmx/htmx.org/attributes/hx-swap.42.delayed	(from https://htmx.org/posts/2020-5-15-kutty-0-0-1-is-released/)
19:45:23	0/-1	---M--	301	error ('')			https://htmx.org/attributes/kt-swap	C:/websites/htmx/htmx.org/attributes/kt-swap.43.delayed	(from https://htmx.org/posts/2020-5-15-kutty-0-0-1-is-released/)
19:45:23	0/-1	---M--	301	error ('')			https://htmx.org/attributes/hx-swap	C:/websites/htmx/htmx.org/attributes/hx-swap.44.delayed	(from https://htmx.org/posts/2020-5-15-kutty-0-0-1-is-released/)
19:45:24	49154/49154	U-----	200	untouched ('')	image/png	etag:%22a0ee9c5491fa0c90230b8ecf80521cb8-ssl%22	https://htmx.org/img/rmm.png	C:/websites/htmx/htmx.org/img/rmm.png	(from https://htmx.org/essays/how-did-rest-come-to-mean-the-opposite-of-rest/)
19:45:24	5765/5765	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%226b8c90811576c37e5d16b53a429c2930-ssl-df%22	https://htmx.org/essays/hateoas	C:/websites/htmx/htmx.org/essays/hateoas.49.delayed	(from https://htmx.org/essays/two-approaches-to-decoupling/)
19:45:24	0/-1	---M--	301	error ('')			https://htmx.org/discord	C:/websites/htmx/htmx.org/discord.4a.delayed	(from https://htmx.org/essays/hypermedia-apis-vs-data-apis/)
19:45:24	557088/557088	U-----	200	untouched ('')	image/png	etag:%220449f989fa992e6231e87f0c47692da6-ssl%22	https://htmx.org/img/tap-the-sign.png	C:/websites/htmx/htmx.org/img/tap-the-sign.png	(from https://htmx.org/essays/how-did-rest-come-to-mean-the-opposite-of-rest/)
19:45:24	632507/632507	U-----	200	untouched ('')	image/png	etag:%22ddf4a94b8e13cbe40b5c81861f0d7e73-ssl%22	https://htmx.org/img/you-are-wrong.png	C:/websites/htmx/htmx.org/img/you-are-wrong.png	(from https://htmx.org/essays/how-did-rest-come-to-mean-the-opposite-of-rest/)
19:45:24	2475/2475	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22e29a190d945f4a9b0859577566e758c4-ssl-df%22	https://htmx.org/examples	C:/websites/htmx/htmx.org/examples.4b.delayed	(from https://htmx.org/essays/splitting-your-apis/)
19:45:24	416919/416919	U-----	200	untouched ('')	image/png	etag:%22548f3f568d26400d2d7e94d7aa58b5e6-ssl%22	https://htmx.org/img/punished-fielding.png	C:/websites/htmx/htmx.org/img/punished-fielding.png	(from https://htmx.org/essays/how-did-rest-come-to-mean-the-opposite-of-rest/)
19:45:25	21282/21282	U-----	200	untouched ('')	image/png	etag:%2292cf1cc6a80b82422d5a7ca18e3e91c8%22	https://i.imgur.com/DpQ9YJl.png	C:/websites/htmx/i.imgur.com/DpQ9YJl.png	(from https://htmx.org/essays/hypermedia-clients/)
19:45:25	555466/555466	U-----	200	untouched ('')	image/png	etag:%22695684e833262bbf5d0e5fff37762994-ssl%22	https://htmx.org/img/creating-client.png	C:/websites/htmx/htmx.org/img/creating-client.png	(from https://htmx.org/essays/hypermedia-clients/)
19:45:25	4336/4336	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22636f377ec262e1602456df93a88f7f55-ssl-df%22	https://htmx.org/essays/hypermedia-driven-applications	C:/websites/htmx/htmx.org/essays/hypermedia-driven-applications.4e.delayed	(from https://htmx.org/essays/hypermedia-on-whatever-youd-like/)
19:45:25	0/-1	---M--	301	error ('')			https://htmx.org/examples	C:/websites/htmx/htmx.org/examples.4f.delayed	(from https://htmx.org/essays/hypermedia-on-whatever-youd-like/)
19:45:25	0/-1	---M--	301	error ('')			https://htmx.org/discord	C:/websites/htmx/htmx.org/discord.50.delayed	(from https://htmx.org/essays/hypermedia-on-whatever-youd-like/)
19:45:26	93093/93093	U-----	200	untouched ('')	image/png	etag:%222025310b2e4dbcad1bc77cbb6bb5fc38-ssl%22	https://htmx.org/img/language-trends-so.png	C:/websites/htmx/htmx.org/img/language-trends-so.png	(from https://htmx.org/essays/a-response-to-rich-harris/)
19:45:26	32243/32243	U-----	200	untouched ('')	image/png	etag:%22ae4b34607df2123904af82dd45815e93-ssl%22	https://htmx.org/img/howl-channels.png	C:/websites/htmx/htmx.org/img/howl-channels.png	(from https://htmx.org/essays/hypermedia-on-whatever-youd-like/)
19:45:26	252012/252012	U-----	200	untouched ('')	image/jpeg	etag:%2227d9b60221cd9bc4ce7510994e118bc9-ssl%22	https://htmx.org/img/js-the-good-parts.jpeg	C:/websites/htmx/htmx.org/img/js-the-good-parts.jpg	(from https://htmx.org/essays/hypermedia-on-whatever-youd-like/)
19:45:26	0/-1	---M--	301	error ('')			https://htmx.org/discord	C:/websites/htmx/htmx.org/discord.57.delayed	(from https://htmx.org/essays/template-fragments/)
19:45:26	209731/209731	U-----	200	untouched ('')	image/png	etag:%22041b131262bffd191bccd70bb698a41e-ssl%22	https://htmx.org/img/js-devs-be-thinking.png	C:/websites/htmx/htmx.org/img/js-devs-be-thinking.png	(from https://htmx.org/essays/a-response-to-rich-harris/)
19:45:26	157572/157572	U-----	200	untouched ('')	image/png	etag:%2256a1473177034e0e9527d84bb5ee8eae-ssl%22	https://htmx.org/img/nesting-example.png	C:/websites/htmx/htmx.org/img/nesting-example.png	(from https://htmx.org/essays/when-to-use-hypermedia/)
19:45:27	438003/438003	U-----	200	untouched ('')	image/png	etag:%2285af7d5599ba8ed188d97f04415d1492-ssl%22	https://htmx.org/img/what_if.png	C:/websites/htmx/htmx.org/img/what_if.png	(from https://htmx.org/essays/spa-alternative/)
19:45:27	0/-1	---M--	301	error ('')			https://htmx.org/attributes/hx-swap	C:/websites/htmx/htmx.org/attributes/hx-swap.58.delayed	(from https://htmx.org/essays/view-transitions/)
19:45:27	25372/25372	U--MCZ	200	updated ('OK')	text/html	etag:%22d234185dec621244450e8b534d0a88cf-ssl-df%22	https://htmx.org/essays/rest-explained/	C:/websites/htmx/htmx.org/essays/rest-explained/index.html	(from https://htmx.org/essays/a-response-to-rich-harris/)
